verdict,text,part_single,part_concatenated
SH-22-12-51251-44,"עוד הזכירו כי האם חיה בנסיבות קשות, בעלה נרצח ומשפחתה מאוימת מאד.",טיעוני הצדדים לעונש,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש"
SH-22-12-51251-44,"הנאשם בדברו האחרון לבית המשפט, אמר שהוא מצטער.",טיעוני הצדדים לעונש,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש"
SH-22-12-51251-44,"פלוני נותן את הדין על עבירות נשק חמורות וכן על עבירה של הפרת הוראה חוקית: בגין העבירה הראשונה הוא נשלח למעצר בית ב......., הוא הפר תנאי זה, חזר לביתו ושב והחזיק בנשק לא חוקי.",דיון והכרעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה"
SH-22-12-51251-44,בהתאם לכללים אלו שקלתי את שיקולי הענישה השונים בעניינו של פלוני :,דיון והכרעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה"
SH-22-12-51251-44,"כידוע, כלל עבירות הנשק טומנות בחובן פוטנציאל לנזק עצום.",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"לאחרונה אף רבו מקרי הרצח כתוצאה מירי, וכמעט מידי יום אנו שומעים על נרצחים חדשים.",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"חלקם של בתי המשפט במלחמה בתופעה הקשה הוא בהטלת ענישה מחמירה ומרתיעה, ובימים אלו: אף יותר מתמיד.",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"וכפי שנזדמן לי להעיר לאחרונה, התופעה של החזקת נשק שלא כדין, וכל שכן השימוש בו, מהווים איום על שלום הציבור ותשתית למגוון רחב של עבירות, ומחייבת הירתמות גם של בתי המשפט על ידי ענישה מחמירה ומרתיעה -",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,'התופעה של החזקת נשק שלא כדין על ידי אזרחים מהווה איום על שלום הציבור ועל הסדר הציבורי.,חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"היא התשתית ו'הגורם בלתו איין' (causa sine qua non) למגוון רחב של עבירות, החל בעבירות איומים ושוד מזוין, המשך בעבירות גרימת חבלה חמורה וכלה בעבירות המתה...",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"על כן, המאבק בתופעות האלימות החמורות בחברה הישראלית בהן נעשה שימוש בנשק מחייב, מעבר למאמץ 'לשים יד' על כלי הנשק הבלתי חוקיים הרבים שבידי הציבור, גם ענישה מחמירה ומרתיעה בעבירות נשק, לרבות על עצם החזקה או רכישה שלא כדין של נשק...",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"נוכח האמור, אכן ניכרת בפסיקה מגמה עקבית של החמרה בענישה כלפי מבצעי עבירות בנשק - ""על רקע המציאות אותה אנו חווים למרבה הצער מדי יום, אנו עדים לקריאה ציבורית נרגשת להגברת האכיפה כלפי עבירות נשק – ולהחמרה במדיניות הענישה הנוהגת.",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"בית משפט זה לא נותר אדיש למול השימוש הגובר בנשק חם, והדגיש לא אחת את הצורך בענישה מחמירה ומרתיעה כלפי השימוש בו לשם פתרון סכסוכים.",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,זאת במיוחד כאשר השימוש בו נעשה בסביבת בתי מגורים...,חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"נמצא אפוא כי בנסיבות דהיום, ראוי ונכון להחמיר את מדיניות הענישה הנוהגת, זאת בין היתר על מנת להרתיע עבריינים פוטנציאליים משימוש בו כאמצעי ליישוב סכסוכים"" (השופט אלרון בענין סובח, בפסקאות 17-16).",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"בעניינינו, מדובר בנאשם אשר החזיק בנשק בלתי חוקי פעמיים בטווח זמנים של מספר חודשים.",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"לדבריו עשה זאת לצורך הגנה עצמית, בשל סכסוך דמים בו מעורבת משפחתו.",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"הנאשם אף הרחיק לכת ובמסגרת הטיעונים לעונש האשים בא כוחו (עו""ד רודה), את המדינה וטען כי לא סיפקה הגנה לנאשם ולמשפחתו.",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,בהקשר לכך אומר כי לא ניתן להשלים עם מציאות כזו בה אזרחי המדינה לוקחים את החוק לידיים ויורים באחרים.,חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,גם לא ניתן לקבל טענה כזו כטענת הגנה.,חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"סכסוכי דמים מסוג זה יש להפסיק רק בדרכים חוקיות, על ידי פניה למשטרה, שיתוף פעולה עם הרשויות והצבעה על הגורמים המחוללים את הפשיעה.",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"שאם לא כן, ימשיכו רחובותינו להיות ""מערב פרוע"" ממש.",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"חומרה יתרה יש בעובדה כי הנאשם ביצע את עבירת הנשק בפעם השנייה, תוך כדי הליך משפטי תלוי ועומד, כאשר הוא מפר תנאים מגבילים.",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"במסגרת תיק זה הוא נעצר לימים ספורים ושוחרר ביום 30.10.22 בתנאי מעצר בית לבית משפחת XXX בXXX, כאשר אמו נקבעה כזו שתפקח עליו.",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"כחודשיים וחצי אחר כך הוא נמצא שוב בביתו בXXX (מקום ביצוע העבירה המקורית), כשהוא מבצע את אותה עבירה בדיוק.",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"דברים אלו מלמדים על נער שלא הפנים את חומרת מעשיו ולא הורתע ממעורבות גורמי אכיפת החוק בחייו, כמו כן יש בכך כדי להצביע על זלזול בתנאים שהוטלו עליו ואי קבלת סמכות בית המשפט.",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,"בנסיבות אלה, בבואי לגזור את דינו, אין ספק כי יש לתת משקל משמעותי לשיקולי גמול והרתעה.",חומרת העבירה והצורך בהרתעה,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה"
SH-22-12-51251-44,כאמור משפחתו של הנאשם מצויה במרכזו של סכסוך דמים קשה ועקוב מדם אשר הוביל לרציחת אב המשפחה והדוד.,נסיבות אישיות וסיכויי שיקום: ,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה, נסיבות אישיות וסיכויי שיקום: "
SH-22-12-51251-44,כמו כן בוצע ירי אל עבר בית המשפחה ואחד האחים נפגע ברגלו.,נסיבות אישיות וסיכויי שיקום: ,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה, נסיבות אישיות וסיכויי שיקום: "
SH-22-12-51251-44,לדברי הנאשם הוא ואחיו היוו מטרות לפגיעה מספר פעמים.,נסיבות אישיות וסיכויי שיקום: ,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה, נסיבות אישיות וסיכויי שיקום: "
SH-22-12-51251-44,נראה כי הסכסוך רחוק מלהסתיים עד כדי כך שהנאשם ומשפחתו טענו כי .........................................,נסיבות אישיות וסיכויי שיקום: ,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה, נסיבות אישיות וסיכויי שיקום: "
SH-22-12-51251-44,"פלוני הפסיק ללמוד בבית הספר בכיתה ו', לדבריו בשל החשש לחייו, מאז הוא מסתגר בביתו המבוצר ב xxxxxx כדי לשמור שלא ייפגע.",נסיבות אישיות וסיכויי שיקום: ,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה, נסיבות אישיות וסיכויי שיקום: "
SH-22-12-51251-44,אין ספק כי מדובר בנסיבות אישיות קשות ומורכבות מאוד אותם יש לקחת בחשבון.,נסיבות אישיות וסיכויי שיקום: ,"בית משפט לנוער בבית משפט השלום בפתח תקווה, בית משפט לנוער בבית משפט השלום בפתח תקווה, בפני , כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, כבוד השופטת, סגנית הנשיאה  שרון עצמון הלוי, המאשימה, המאשימה, מדינת ישראל – פרקליטות מחוז מרכז , על ידי עו""ד יהונתן הירש אילון, נגד, נגד, נגד, הנאשם, הנאשם, על ידי עו""ד איהאב ג'לג'ולי ועו""ד  שי טובים, גזר דין, עותק מאושר לפרסום, תסקיר שירות המבחן, טיעוני הצדדים לעונש, דיון והכרעה, חומרת העבירה והצורך בהרתעה, נסיבות אישיות וסיכויי שיקום: "
