text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"בנוסף, לנאשם עבר במישור התעבורתי, שם הורשע בגין נהיגה ללא רישיון נהיגה, וללא פוליסת ביטוח והוטלו עליו פסילה בפועל ופסילה על תנאי.",0.33250862,0.99997866,9.345534e-06,3.5097582e-05,4.476704e-06,1.0516507e-05,8.252543e-06,4.563756e-05,1.8649203e-05,1.9652767e-05,0.0002859884,8.884161e-05,0.00049834396,0.99999547
בעניינו של הנאשם הוגשו מספר רב של תסקירים מטעם שירת המבחן.,1.1917917e-05,5.2957153e-06,9.46284e-06,3.747428e-05,5.0209082e-06,6.154296e-06,1.0108643e-05,2.0801865e-05,2.0299936e-05,1.4382504e-05,0.00052604044,6.468343e-05,0.00023710504,3.04799e-06
הנאשם גילה מוטיבציה להיגמל מסמים ולכן הופנה פעמים רבות לשירות המבחן לצורך שילובו בהליך טיפולי.,5.6644394e-06,0.99997866,9.4836905e-06,4.5395096e-05,4.4628127e-06,1.1290013e-05,1.1879087e-05,3.099609e-05,1.9070376e-05,1.550496e-05,0.0012175333,8.012635e-05,0.034715615,3.3110298e-06
"הנאשם השכיל לנצל את ההזדמנות שניתנה לו ועל אף הקשיים והמהמורות בדרכו, ערך שינוי דרסטי באורחות חייו.",6.6279545e-06,0.99997866,9.526785e-06,4.1710704e-05,4.9294804e-06,0.00012090981,9.858361e-06,0.0019142613,1.8613686e-05,2.0135396e-05,0.99656385,0.0009848047,0.9983614,3.0919232e-06
"שירות המבחן סקר את תולדות חייו של הנאשם בהיבטים המשפחתיים, התעסוקתיים והחברתיים, אך אמנע מלפרט מעבר לנדרש בשל צנעת הפרט.",8.471505e-06,0.99997854,9.4472225e-06,4.261324e-05,4.1418716e-06,7.057047e-06,1.0004587e-05,2.504538e-05,1.8336492e-05,1.444418e-05,0.00039914725,0.00026838534,0.01674209,3.5329683e-06
"בתסקירו הראשון, מיום 13.5.2009 מסר שירות המבחן כי הנאשם מוכר לו מהליכים קודמים בבית המשפט לנוער, ומנזקקותו הטיפולית, אך נתקל באי שיתוף פעולה מצד הנאשם.",8.782403e-06,0.99997866,9.369664e-06,4.4393244e-05,5.1403963e-06,9.572303e-06,1.7645383e-05,2.1863503e-05,1.7854432e-05,1.557525e-05,0.0028045652,0.12167427,0.7637074,3.1967377e-06
צוין כי הנאשם אב לילד בן שנתיים.,8.151298e-06,0.99997866,9.667584e-06,3.9469604e-05,4.6672862e-06,1.3986309e-05,2.142612e-05,8.27837e-05,2.0048961e-05,2.7480339e-05,0.00023010114,8.345377e-05,0.0014177251,2.5431784e-06
"הנאשם מסר לשירות המבחן כי מתחילת ההליך, הפסיק לצרוך סמים ושלל שימוש בחומרים ממכרים.",6.7691667e-06,0.99997866,9.523442e-06,4.1837226e-05,4.406207e-06,8.550258e-05,1.4445172e-05,0.02071381,1.8715908e-05,1.7644928e-05,0.00036638827,0.00022129904,0.110076204,3.4005693e-06
"הנאשם שיתף את שירות המבחן כי מגיל 14 הוא משתמש בסמים, בעיקר עישן מריחואנה, על רקע מצב נפשי ירוד ודכאון.",7.935532e-06,0.99997866,9.569638e-06,4.674928e-05,7.556978e-06,0.70660883,6.212889e-05,0.9673172,1.8394605e-05,2.4337302e-05,0.00040572154,0.0007062148,0.16229643,3.914425e-06
הנאשם לא לקח אחריות מלאה על מעשיו על אף הרשעתו על יסוד הודאתו בביצוע העבירות בתיק פ 1108/09 (התפרצויות וגניבות באכסניה) וטשטש את מעורבותו במעשים.,7.823084e-06,5.1520965e-06,9.308398e-06,4.6836158e-05,4.5223655e-06,0.001992342,9.210655e-06,0.0057503367,1.6865126e-05,0.98862004,0.82400054,0.9999914,0.9987686,0.999998
"לצד זאת, טען הנאשם כי ביצע את העבירות על רקע התמכרות לסמים.",6.6631856e-06,0.99997866,9.5888945e-06,3.8927286e-05,4.134251e-06,0.9923035,1.0759871e-05,0.36874744,1.9202795e-05,1.9634466e-05,0.16451986,0.00014970201,0.7450236,4.0015016e-06
שירות המבחן התרשם כי הנאשם נמצא תחת השפעת חומרים ממכרים והנאשם סירב להשתלב במסגרת טיפולית.,6.0370003e-06,0.99997866,9.442682e-06,4.4876997e-05,4.082464e-06,1.4073866e-05,1.2809957e-05,3.1802065e-05,1.9583118e-05,1.412849e-05,0.00042951992,0.00017055486,0.0047616903,3.3205636e-06
"במצב זה, המליץ שירות המבחן להפנות את הנאשם לקבלת חוו""ד פסיכיאטרית.",7.1763106e-06,5.2779474e-06,9.540096e-06,4.0048337e-05,4.2487386e-06,9.1177535e-06,9.1330785e-06,2.5113877e-05,1.868919e-05,1.6118445e-05,0.00033418398,7.680471e-05,0.0004906199,2.7458161e-06
"ביום 6.9.2009 הוגשה חוו""ד פסיכיאטרית, שפרטיה לא יחשפו מפאת צנעת הפרט, וממנה עלה כי הנאשם ""לא מגלה רצון להיגמל מסמים"" הגם שביקש עזרה בנושא והביע הסכמתו להליך גמילה בקהילה טיפולית.",8.105926e-06,0.99997866,9.284159e-06,5.9280017e-05,6.613244e-06,7.73298e-05,1.873198e-05,0.00020360143,1.7807908e-05,2.0286854e-05,0.0011740823,0.011414878,0.31264248,3.5554624e-06
הנאשם הטיל ספק ביכולתו להתמודד עם קשיי גמילה בכוחות עצמו.,6.3901357e-06,0.99997866,9.598519e-06,4.258383e-05,4.3372424e-06,2.6865955e-05,1.3401559e-05,0.00010509712,2.0055979e-05,1.6255448e-05,0.0026261327,0.001869615,0.98997563,2.8994489e-06
עוד נכתב כי הנאשם אינו נזקק לאשפוז פסיכיאטרי אלא למעקב מרפאתי ותמיכתי.,6.1287838e-06,0.99997866,9.282106e-06,4.132168e-05,4.004258e-06,8.087541e-06,1.3701698e-05,2.9180008e-05,1.87938e-05,1.7984754e-05,0.00024196393,7.872137e-05,0.005015457,3.339367e-06
ביום 29.11.2009 הוגש תסקיר נוסף ממנו עלה כי הנאשם חסר כוחות פנימיים ובשלות הנדרשים להשתלבות במסגרת טיפולית.,6.470444e-06,0.99997866,9.31274e-06,4.4602868e-05,4.2881306e-06,8.539925e-06,1.1722356e-05,2.0226582e-05,1.8092442e-05,1.5044693e-05,0.0007483099,0.032817665,0.022487955,3.2809612e-06
שירות המבחן מסר כי בתקופת הדחייה הוסיף הנאשם להסתבך בפלילים ואף נעצר בגין עבירות רכוש נוספות.,5.903068e-06,0.99997866,9.438091e-06,3.5406458e-05,4.313873e-06,9.603902e-06,1.0630359e-05,3.358846e-05,1.8556808e-05,1.4826332e-05,0.00030282154,7.4716576e-05,0.003123601,3.4532445e-06
"הנאשם ביקש לאפשר לו להשתלב בקהילה טיפולית לנפגעי סמים, למרות שבד בבד טען כי אינו רואה עצמו כמי שזקוקו לטיפול אינטנסיבי בקהילה סגורה, על רקע חשש מגזר הדין.",6.655755e-06,0.99997866,9.287587e-06,4.277014e-05,4.636697e-06,4.127915e-05,1.2338833e-05,2.6600106e-05,1.808906e-05,1.6517177e-05,0.00043246677,0.00032803556,0.509267,0.0005682879
שירות המבחן התרשם כי לנאשם כוחות פנימיים מדולדלים ודפוסים התמכרותיים מושרשים ועל כן סבר שיהא בהפעלת העונש המותנה כדי לעצור את תהליך ההידרדרות בו נמצא הנאשם.,6.322842e-06,0.99997866,9.459808e-06,5.0783518e-05,4.2108013e-06,2.5290721e-05,1.2997903e-05,6.872891e-05,1.789985e-05,1.4560631e-05,0.10305678,0.9995782,0.7922513,2.728756e-05
"בעקבות צירוף תיק נוסף, הופנה שוב הנאשם לשירות המבחן.",7.1540003e-06,5.344477e-06,9.546685e-06,4.1055373e-05,4.3617106e-06,9.853785e-06,1.2039624e-05,2.2861503e-05,1.9559768e-05,1.5881078e-05,0.00034117012,7.0689e-05,0.00047648,2.8797922e-06
ביום 20.2.2011 הוגש תסקיר ממנו עלה כי לנאשם אופי חלש שמתאפיין בהתמכרות קשה לסמים עם מעורבות חוזרת בפלילים.,6.54448e-06,0.99997866,9.319946e-06,4.4260218e-05,4.136373e-06,1.3901495e-05,1.3242131e-05,0.000110128,1.7756423e-05,1.6867361e-05,0.0004127995,0.034934886,0.065003715,3.2681016e-06
"שירות המבחן התרשם כי הנאשם אינו מודע לבעייתיות הנגזרת ממצבו ובנסיבות אלו, נמנע מהמלצה טיפולית.",6.5971053e-06,0.99997866,9.4888655e-06,3.8866492e-05,3.921981e-06,9.550764e-06,9.017934e-06,1.9440713e-05,1.9042824e-05,1.332165e-05,0.00062203134,0.9746542,0.9777158,3.2935322e-06
"לבקשת הסנגור, נעתר בית המשפט (כב' הש' י.",1.0713222e-05,5.2729265e-06,9.54572e-06,4.026474e-05,5.0836884e-06,8.011689e-06,8.576956e-06,1.9908599e-05,1.9929039e-05,1.7693677e-05,0.00047839736,4.7568017e-05,0.00038497426,2.2642184e-06
"עדן) לתן לנאשם הזדמנות נוספת, וביום 18.5.2011 נערך תסקיר בו נמסר כי הנאשם לא הגיע לפגישות שנקבעו לו.",8.470649e-06,5.1529814e-06,9.317422e-06,4.2378757e-05,4.212609e-06,8.727781e-06,1.0016644e-05,1.6149805e-05,1.7334156e-05,1.4632486e-05,0.00044886445,0.00012339458,0.0010300885,3.0846104e-06
"נמסר כי הנאשם, שהיה מצוי במעצר בית, על רקע חשד למעשי אלימות כלפי בת זוגו, השתמש בסמים קשים וצרך אלכוהול באופן אינטנסיבי.",6.073578e-06,0.99997854,9.363751e-06,4.8632937e-05,9.182002e-06,0.99967897,2.2443206e-05,0.9907381,1.9105564e-05,0.98953503,0.00024959206,0.000106211395,0.019005906,3.5516262e-06
"תקופה זו, ככל הנראה היוותה עבור הנאשם נקודת מפנה, והוא יצר קשר עם שירות המבחן וביקש להשתלב במסגרת טיפולית סגורה לנפגעי סמים.",6.740076e-06,0.99997866,9.481954e-06,4.4463402e-05,4.52523e-06,1.1982397e-05,1.4363644e-05,3.7157035e-05,1.817788e-05,1.6780288e-05,0.0028901114,0.0001725862,0.017309224,3.3328195e-06
שירות המבחן התרשם כי הנאשם נעדר כוחות פנימיים מספיקים להשתלב במסגרת טיפולית ארוכת טווח והמוטיבציה שגילה לטיפול נובעת מהיותו במעצר ולא מתוך תובנה למצבו או יכולתו להתמודד עם תהליך טיפולי ממושך.,6.588121e-06,0.99997866,9.393786e-06,6.309151e-05,5.599483e-06,0.121237375,1.9439378e-05,0.00043527773,1.817455e-05,1.6697759e-05,0.5538942,0.9996444,0.99810237,3.852772e-06
"בדיון שהתקיים ביום 25.5.2011, הביע הנאשם נכונות להליך טיפולי, וביקש להשתלב במסגרת שירות המבחן.",6.675168e-06,0.99997866,9.420663e-06,4.3949516e-05,4.4509966e-06,8.48047e-06,1.1416844e-05,2.1842934e-05,1.8742361e-05,1.534828e-05,0.0007098354,9.087915e-05,0.008920148,2.8339664e-06
בית המשפט (כב' הש' י.,2.3340403e-05,5.4893267e-06,9.641621e-06,4.1208703e-05,5.4943125e-06,7.65341e-06,8.582692e-06,3.426408e-05,2.0731997e-05,2.0541102e-05,0.00053669745,4.8814793e-05,0.00039802695,2.0697132e-06
עדן) התרשם כי דברי הנאשם כנים והפנה אותו לקבלת תסקיר משלים.,6.5786276e-06,5.2779374e-06,9.428681e-06,3.536468e-05,4.3415253e-06,1.4166078e-05,9.320311e-06,1.8481678e-05,1.8679712e-05,1.498814e-05,0.0015065286,0.00028267258,0.11487883,3.4849652e-06
"ביום 29.6.2011, בעוד הנאשם שוהה במעצר, נערך תסקיר נוסף בעניינו.",7.4654185e-06,5.3343742e-06,9.476586e-06,3.9499653e-05,4.3289524e-06,6.946147e-06,1.0561785e-05,1.7704006e-05,1.9041752e-05,1.6091262e-05,0.00042793952,7.2357005e-05,0.0002857453,2.7981973e-06
הנאשם מסר כי עמד על חומרת מצבו המשפטי וההתמכרותי וחזר על בקשתו להשתלב בהליך טיפולי לנפגעי סמים.,5.3634353e-06,0.99997866,9.360652e-06,3.7425994e-05,4.1552203e-06,1.1806332e-05,1.1051437e-05,2.04483e-05,1.8680566e-05,1.3756113e-05,0.00025991694,0.0002088628,0.9960747,3.9876054e-06
"ברם, שירות המבחן עמד על עמדתו השלילית בשל התרשמותו בכוחותיו הנפשיים המדולדלים של הנאשם אותה עת ונמנע מהמלצה טיפולית בעניינו.",6.6731377e-06,0.99997854,9.382845e-06,4.0329876e-05,3.8428093e-06,9.731316e-06,8.631121e-06,1.8206694e-05,1.8288816e-05,1.2998497e-05,0.0008797185,0.9180643,0.9320219,3.5001035e-06
עדן) סבר כי קיימת אי בהירות באשר לרף הנדרש מהנאשם לצורך קבלתו להליך טיפולי והורה לקצין המבחן להבהיר את עמדתו.,5.9692293e-06,0.99997866,9.320666e-06,4.3511143e-05,3.939825e-06,8.460145e-06,8.924874e-06,1.9796878e-05,1.7935461e-05,1.5126883e-05,0.00025732617,0.00036778007,0.0036931797,3.221143e-06
ביום 6.7.2011 נערך תסקיר נוסף ממנו עלה כי לנאשם אין את הכוחות הנדרשים לעמוד בטיפול בשל התמכרותו לסמים משך שנים רבות ובשל העדר מודעות למצבו.,7.1845484e-06,0.99997866,9.343448e-06,4.6345074e-05,4.766462e-06,0.00011720198,1.7369519e-05,0.00049908453,1.7548822e-05,1.7755814e-05,0.0021137956,0.8887744,0.5869846,3.1905154e-06
"להערכת שירות המבחן, לא די במוטיבציה מילולית לשינוי שביטא לאחרונה הנאשם כדי להבטיח הצלחה ויש צורך בכוחות ממשיים לעמידה בגבולות ובמצבי תסכול.",8.854535e-06,0.99997866,9.486115e-06,6.245632e-05,5.3503777e-06,0.00086413714,1.0965644e-05,0.0003338423,1.7727794e-05,1.5905616e-05,0.00070773606,0.98603094,0.84278834,3.915273e-06
ביום 11.7.2011 מסר שירות המבחן כי הנאשם מודע להידרדרות במצבו על רקע מעצרו וגם בשל הריונה המתקדם של בת זוגתו.,7.5773855e-06,0.99997866,9.426271e-06,4.4351433e-05,4.8559173e-06,2.034548e-05,1.43067045e-05,6.5197186e-05,1.851278e-05,1.5357167e-05,0.00048397522,0.0023851492,0.41710356,3.1055051e-06
שירות המבחן מסר כי התרשם שמוטיבציית הנאשם להשתלב בטיפול ולהתמיד בו נבעה מהנסיבות המתוארות לעיל.,6.4046803e-06,0.99997866,9.518139e-06,4.4751396e-05,4.223345e-06,1.5507534e-05,9.5123405e-06,2.739057e-05,1.850849e-05,1.3919218e-05,0.0070667984,0.9751764,0.9671674,3.291642e-06
"לאור השינוי שניכר בעמדותיו של הנאשם וגילו הצעיר ועל אף הספקות באשר לכוחותיו לעמוד בהליך זה, המליץ שירות המבחן להפנות את הנאשם לראיון התאמה בקהילה טיפולית סגורה.",7.1679865e-06,0.99997866,9.318471e-06,4.9522856e-05,5.0065446e-06,1.4724118e-05,1.2747573e-05,3.2253025e-05,1.8093753e-05,1.6524675e-05,0.0008130202,0.767562,0.8992652,3.4276131e-06
"הנאשם הופנה הנאשם לראיון התאמה, לצורך בחינת האפיק הטיפולי, תחילה בקהילה ייעודית לצעירים ולאחר מכן בקהילה למבוגרים, שם נמצא מתאים להשתלב בקהילה.",6.425444e-06,0.9999788,9.467696e-06,6.0655624e-05,5.7643397e-06,1.0215655e-05,1.9990406e-05,0.000109857596,1.9339326e-05,2.5051804e-05,0.00067020743,9.701488e-05,0.0006791043,3.6087465e-06
"ביום 21.9.2011 נכנס הנאשם בשעריי הקהילה הטיפולית ""מלכישוע"", בה שהה בתנאי מעצר בית מלאים.",7.2465755e-06,5.3490717e-06,9.399978e-06,4.9908864e-05,5.1708803e-06,7.816022e-06,2.7149781e-05,3.0032787e-05,1.8104627e-05,1.9666155e-05,0.00041431,0.0001022273,0.00030480736,3.3002075e-06
דווח כי הנאשם התמיד בהליך הטיפולי ולצורך כך נדחה המשך הדיון על מנת לבדוק המשך נכונותו ויכולתו להפיק תועלת מההליך.,6.9661883e-06,0.99997866,9.398777e-06,4.0813353e-05,4.5025267e-06,1.8677325e-05,1.1000271e-05,2.384552e-05,1.7623419e-05,1.7109238e-05,0.0010473147,0.0005268267,0.8916195,3.4478282e-06
"בתסקיר מיום 28.10.2012 דווח כי הנאשם עבר הליך טיפולי משמעותי שנמצא בשלבו השלישי, מתמיד בטיפול ומראה נכונות להמשיכו.",7.0253113e-06,0.9999788,9.33052e-06,4.5621633e-05,5.387247e-06,1.0854628e-05,1.9304443e-05,3.7255035e-05,1.761443e-05,1.731451e-05,0.00097161694,0.0010365577,0.61819583,3.4441869e-06
ביום 6.3.2013 דווח כי הנאשם נמצא בשלב ד' של הטיפול במסגרתו עבר להתגורר בהוסטל מטעם הקהילה.,7.2885696e-06,0.99997866,9.4331235e-06,4.9471684e-05,5.1119246e-06,8.402983e-06,2.2324159e-05,4.9534185e-05,1.8598868e-05,2.446888e-05,0.0005822781,0.00011300743,0.0006442085,3.09777e-06
"עוה""ס בהוסטל מסרה כי הנאשם שיתף פעולה ובדיקות שתן שמסר נמצאו נקיות.",6.7498663e-06,0.99997735,9.5742835e-06,5.0405153e-05,5.747631e-06,7.4565883e-06,1.9100664e-05,6.218935e-05,1.9887306e-05,1.3902661e-05,0.0012677418,0.00015948145,0.05201332,3.6134577e-06
שירות המבחן התרשם כי הנאשם עבר תהליך משמעותי בקהילה הטיפולית ובהוסטל אשר נמשך כ-18 חודשים והצליח להתגבר על קשייו הרגשיים הרבים.,6.0481166e-06,0.99997866,9.399942e-06,4.700803e-05,4.392358e-06,8.804031e-06,1.5670648e-05,7.1787326e-05,1.8355247e-05,1.6353764e-05,0.00318306,0.0013442641,0.6963375,3.323976e-06
דווח כי הנאשם משתדל לנהל אורח חיים תקין ונורמטיבי.,5.9631584e-06,0.9999788,9.640535e-06,3.562814e-05,4.4894746e-06,1.9814765e-05,1.4301029e-05,0.0004205642,1.961373e-05,1.9559488e-05,0.00038814882,0.0001806396,0.81051344,3.031354e-06
"בנסיבות אלו, המליץ שירות המבחן להעמיד את הנאשם בצו מבחן ביחידה לנפגעי סמים למשך שנה, להטיל עליו עונש מותנה צופה פני עתיד ולהאריך את המעצר המותנה הקיים נגדו ולהימנע מענישה בדרך של עבודות שירות, אשר עלולה להביא לנסיגה במצבו.",1.215156e-05,5.1543525e-06,9.3199815e-06,3.954654e-05,4.1672806e-06,7.988731e-06,1.009558e-05,2.1095777e-05,1.7104721e-05,1.45205695e-05,0.00066525774,0.00027485925,0.0014514024,3.9501942e-06
"בשים לב לשינוי המשמעותי שעבר הנאשם ועל מנת לוודא כי אין המדובר באפיזודה חולפת אלא בפתיחת פרק חדש בחייו, מצאתי לדחות את מתן גזר הדין והוריתי לשירות המבחן להגיש תסקיר נוסף ומסכם שייבחן את המלצתו לאחר שיצא הנאשם ממסגרת הקהילה הטיפולית.",8.950522e-06,0.99997866,9.289208e-06,4.421309e-05,5.0231783e-06,1.783311e-05,1.4293067e-05,2.8584811e-05,1.7529284e-05,1.5186117e-05,0.0066242507,0.5149596,0.40992174,1.2559546e-05
"ביום 7.11.2013 מסר שירות המבחן כי לנאשם נולד ילד נוסף כך שהינו אב לשניים, כי הוא מוסיף להתגורר בעפולה הרחק מהחברה השולית עמה היה בקשר במועד ביצוע עבירות כתבי האישום.",7.2307803e-06,0.99997866,9.291033e-06,4.8816237e-05,5.337565e-06,1.5212294e-05,2.263243e-05,0.00065741304,1.7768161e-05,4.984817e-05,0.0016543445,0.0009900518,0.026851406,1.2643018e-05
"ברם, בשל ניתוק הקשר עם הנאשם מחודש יולי, חזר שירות המבחן מהמלצתו הקודמת והמליץ להטיל על הנאשם ענישה קונקרטית של עבודות שירות.",9.238383e-06,0.99997854,9.346871e-06,4.025925e-05,3.906422e-06,7.256866e-06,8.56107e-06,1.3862335e-05,1.7320539e-05,1.0977133e-05,0.00046762745,0.00025614316,0.0013938439,3.2833118e-06
"לאחר שהתקיים דיון בו הבהיר הנאשם כי לא קיבל את הודעות שירות המבחן, מצאתי לתת לו הזדמנות נוספת להתייצב בפני שירות המבחן וביום 24.2.2014 נמסר כי הנאשם הגיע לפגישה שנקבעה לו ושיתף בקשייו הכלכליים לנוכח החובות הכספיים אליהם נקלע.",7.887487e-06,0.99997866,9.260205e-06,5.0995008e-05,7.926253e-06,1.4217399e-05,1.9792291e-05,7.415731e-05,1.7437982e-05,1.6007021e-05,0.002098788,0.010117777,0.2846074,3.5346027e-06
הנאשם מסר כי הוא משקיע את מיטב זמנו בעבודה על מנת לנסות ולסלק את חובותיו.,6.5129316e-06,0.99997866,9.588547e-06,3.91737e-05,4.6720734e-06,3.74516e-05,1.2209025e-05,0.14223047,1.85869e-05,1.6497565e-05,0.46002343,0.0004293934,0.9567318,3.4821612e-06
הנאשם הביע מוטיבציה להשתלב ביחידה לנפגעי סמים וביום 23.2.2014 דווח כי בדיקות השתן שנערכו לנאשם נמצאו ללא שרידי סם.,6.0604784e-06,0.99997866,9.390955e-06,5.7629502e-05,5.7987118e-06,1.3745123e-05,2.3516417e-05,0.21856226,1.876359e-05,2.065598e-05,0.00031328027,8.112011e-05,0.0024278043,3.16495e-06
נמסר כי הנאשם נקלט ביחידה לנפגעי סמים מטעם שירות המבחן.,6.8005097e-06,0.99997866,9.5001105e-06,4.240948e-05,5.009993e-06,5.9140502e-06,1.1020579e-05,2.1018626e-05,2.0340358e-05,1.5120392e-05,0.00031342934,4.9835526e-05,0.00026480076,2.8517297e-06
"בדיון שהתקיים ביום 4.3.2014, התייצב הנאשם ומסר כי לאחרונה נפגע בתאונת דרכים ומסיבה זו לא התייצב לדיון קודם שנקבע בעניינו.",6.4899423e-06,0.9999788,9.301007e-06,4.4415767e-05,6.0535526e-06,1.8068526e-05,1.1037069e-05,3.2533364e-05,1.8094202e-05,0.0017728943,0.00039338542,9.147455e-05,0.0023267053,3.00278e-06
"הנאשם מסר כי מוסיף להתנהל בתוך מסגרת, מתמיד להגיע לפגישות בשירות המבחן, בדיקות השתן שלו נקיות משרידי סם והוא משתתף בקבוצת הנרקומנים האנונימיים ומגיע לקהילה מלכישוע.",7.6095384e-06,0.99997866,9.336431e-06,9.3533825e-05,9.420124e-06,1.4400758e-05,9.954115e-05,0.0047382955,1.8286672e-05,2.0591311e-05,0.00068859104,0.00030921592,0.11010133,4.498981e-06
הנאשם מסר כי קיבל מדליה מהקהילה והתרשמתי באופן בלתי אמצעי שאכן עבר הנאשם הליך שיקומי דרמתי שמכה שורשים בקרקע המציאות.,6.8674426e-06,0.99997866,9.5230425e-06,3.752084e-05,5.338466e-06,2.101478e-05,1.834207e-05,2.7844644e-05,1.8455754e-05,1.6442118e-05,0.0106228925,0.0041709873,0.98605967,4.1255075e-06
"לקראת מועד מתן גזר הדין, ביום 8.4.2014, הגיש שירות המבחן תסקיר מסכם בעניינו של הנאשם.",7.954157e-06,5.2864007e-06,9.378711e-06,3.825676e-05,4.01279e-06,6.2011454e-06,9.680427e-06,1.6258875e-05,1.8028528e-05,1.3741388e-05,0.0006319646,8.2316255e-05,0.0002659406,2.9375426e-06
"נמסר כי הנאשם נבדק ובדיקות השתן שנערכו לו ביום 10.2.2014 ו-7.4.2014 נמצאו ללא שרידי סם וכי על אף הקשיים שנתגלעו בתחילת ההליך, הוא מראה מוטיבציה לניהול אורח חיים תקין.",7.902788e-06,0.99997866,9.26524e-06,7.802445e-05,9.433879e-06,2.7974476e-05,5.440354e-05,0.44613862,1.8192446e-05,4.420272e-05,0.0014615163,0.013111235,0.43274242,3.2430094e-06
הנאשם הביע בפני שירות המבחן חשש שיוטל עליו עונש מאסר שירוצה בעבודות שירות בשל היותו מפרנס יחיד למשפחתו.,1.5586811e-05,0.99997866,9.5980795e-06,3.7126792e-05,4.2203856e-06,1.1157738e-05,1.0297289e-05,1.8956396e-05,1.9454215e-05,1.2613295e-05,0.0014980164,0.00014962225,0.049432125,3.2068997e-06
"בנסיבות אלה, חזר בו השירות מהמלצתו להטיל עליו מאסר שירוצה בעבודות שירות והמליץ להטיל על הנאשם ענישה חינוכית קונקרטית בדמות 250 שעות של""צ לצד צו מבחן למשך שנה והארכת המאסרים המותנים.",0.62781256,5.068749e-06,9.292353e-06,3.8502047e-05,3.88775e-06,7.3277315e-06,8.121138e-06,1.5427497e-05,1.7086053e-05,1.2711736e-05,0.00080038223,0.00012686654,0.0007921314,4.3004493e-06
"לא בכדי סקרתי את השתלשלות האירועים בתיק דנא, המצביעים על הדרך הלא קלה שעבר הנאשם בהצלחה על אף הקשיים רבים בדרך ולמרות הספק שהטילו הגורמים המקצועיים בדבר כנות רצונו להשתלב בהליך הטיפולי ויכולתו לסיימו בהצלחה.",7.991467e-06,0.99997866,9.490241e-06,5.6940262e-05,6.0169873e-06,4.2614538e-05,1.8764413e-05,8.8708286e-05,1.7755357e-05,2.3257815e-05,0.9870199,0.99973875,0.99890697,4.1816843e-06
"אין חולק כי העבירות אותן ביצע הנאשם הינן חמורות ביותר, בנסיבות ביצוען.",8.5938145e-06,5.1818697e-06,9.720818e-06,3.599458e-05,4.428615e-06,1.7946015e-05,8.587859e-06,0.00010604158,1.848182e-05,0.00011294149,0.00216542,0.00018415891,0.009111028,3.526623e-06
"מעשים אלו מעוררים סלידה שיש להגיב עליהם ביד קשה ביותר ובכך לתרום למלחמת חורמה בעבירות האלימות, הרכוש והסמים המכרסמות ביסודות חברתנו הדמוקרטית.",8.224283e-06,5.246277e-06,9.350535e-06,7.516602e-05,7.6178453e-06,0.9438338,2.6646618e-05,0.0010053507,2.1351285e-05,0.09291448,0.0011698279,0.0005587272,0.0094335405,4.1695625e-06
במסגרת זו שומה על בתי המשפט להכביד את הענישה על עבריינים אלו.,8.096817e-06,5.3108774e-06,9.519374e-06,4.5654626e-05,4.6539744e-06,8.0524305e-06,1.008892e-05,2.1044096e-05,1.942835e-05,1.4494338e-05,0.000455169,5.775532e-05,0.00021397445,3.0076235e-06
בבסיס השיקולים לחומרה עומדת המדיניות המשפטית הנהוגה בעבירות שביצע הנאשם כפי שעמדתי עליה לעיל.,7.1154886e-06,5.2751093e-06,9.319635e-06,3.549273e-05,4.255044e-06,1.000265e-05,8.631088e-06,1.8397306e-05,1.8866584e-05,1.5606653e-05,0.00044553808,0.00013581471,0.0014018693,2.7522315e-06
"רבות דובר בפסיקה על הצורך להילחם בעבירות האלימות, בעבירות הסמים ובעבירות הרכוש על רקע השימוש בסמים ועל הצורך לעוקרן מן השורש.",8.49431e-06,5.3987264e-06,9.465106e-06,6.067443e-05,4.3590576e-06,0.0022635206,1.3656327e-05,0.00035366422,1.835973e-05,9.991755e-05,0.0005427726,0.00036395874,0.0015451898,3.879306e-06
בית המשפט מצווה להרים את תרומתו למאמץ הלאומי באמצעות ענישה הולמת ומרתיעה.,9.367707e-06,5.272967e-06,9.550855e-06,3.9185623e-05,4.228532e-06,1.7096534e-05,9.370326e-06,1.968201e-05,1.8155219e-05,1.5814638e-05,0.00041736788,8.7333436e-05,0.0033694934,2.9125267e-06
"עם זאת, לצד האינטרס הציבורי הדורש ענישה מוחשית ומרתיעה, עדיין יש לזכור כי הענישה במחוזותינו היא אינדיבידואלית.",8.835715e-06,5.350536e-06,9.472718e-06,3.5803037e-05,3.879835e-06,9.801413e-06,8.179908e-06,1.6722079e-05,1.8414368e-05,1.3695323e-05,0.0003199174,0.00018168279,0.0026318918,3.331205e-06
איש בחטאו ישא.,2.821136e-05,0.9999778,1.0483412e-05,5.12023e-05,9.516941e-06,4.919909e-05,6.267773e-05,0.0004663086,2.687713e-05,5.7949517e-05,0.0020772282,0.00013871242,0.06969138,2.6790474e-06
